half_hour,freq,freq_wt,uid,cluster
32,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
33,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
34,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
35,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
36,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
37,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
38,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
39,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
40,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
41,1.0,1.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
42,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
43,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
44,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
45,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
46,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
47,0.0,0.0,47e268e6-a42d-46d9-a7e8-c447e82a5f46,3
0,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
1,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
2,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
3,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
4,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
5,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
6,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
7,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
8,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
9,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
10,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
11,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
12,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
13,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
14,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
15,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
16,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
17,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
18,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
19,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
20,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
21,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
22,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
23,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
24,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
25,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
26,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
27,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
28,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
29,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
30,0.25,0.5157593123209169,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
31,0.25,0.5157593123209169,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
32,0.25,0.5157593123209169,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
33,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
34,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
35,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
36,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
37,0.5,0.5787965616045845,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
38,0.5,0.5787965616045845,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
39,0.75,0.7822349570200573,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
40,1.0,1.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
41,1.0,1.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
42,1.0,1.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
43,1.0,0.5358166189111748,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
44,1.0,0.5358166189111748,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
45,0.25,0.2177650429799427,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
46,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
47,0.25,0.08595988538681949,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,2
0,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
1,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
2,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
3,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
4,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
5,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
6,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
7,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
8,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
9,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
10,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
11,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
12,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
13,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
14,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
15,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
16,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
17,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
18,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
19,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
20,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
21,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
22,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
23,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
24,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
25,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
26,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
27,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
28,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
29,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
30,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
31,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
32,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
33,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
34,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
35,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
36,1.0,1.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
37,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
38,0.5,0.9833333333333334,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
39,0.5,0.9833333333333334,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
40,0.5,0.9833333333333334,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
41,0.5,0.9833333333333334,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
42,0.5,0.19999999999999998,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
43,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
44,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
45,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
46,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
47,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,4
0,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
1,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
2,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
3,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
4,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
5,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
6,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
7,0.3333333333333333,0.2857142857142857,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
8,0.3333333333333333,0.2857142857142857,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
9,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
10,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
11,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
12,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
13,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
14,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
15,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
16,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
17,0.3333333333333333,0.47619047619047616,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
18,0.3333333333333333,0.47619047619047616,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
19,0.3333333333333333,0.47619047619047616,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
20,1.0,1.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
21,0.6666666666666666,0.5238095238095238,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
22,0.3333333333333333,0.40476190476190477,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
23,0.3333333333333333,0.40476190476190477,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
24,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
25,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
26,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
27,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
28,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
29,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
30,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
31,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
32,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
33,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
34,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
35,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
36,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
37,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
38,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
39,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
40,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
41,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
42,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
43,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
44,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
45,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
46,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
47,0.0,0.0,58b8c10f-6a2e-4a23-83a5-789bdbacf97f,5
0,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
1,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
2,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
3,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
4,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
5,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
6,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
7,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
8,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
9,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
10,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
11,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
12,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
13,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
14,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
15,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
16,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
17,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
18,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
19,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
20,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
21,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
22,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
23,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
24,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
25,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
26,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
27,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
28,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
29,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
30,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
31,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
32,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
33,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
34,0.3333333333333333,0.168,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
35,1.0,0.5800000000000001,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
36,0.6666666666666666,0.41200000000000003,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
37,0.6666666666666666,0.536,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
38,0.6666666666666666,0.536,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
39,1.0,0.8560000000000002,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
40,0.3333333333333333,0.32,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
41,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
42,0.3333333333333333,0.68,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
43,0.3333333333333333,0.68,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
44,0.6666666666666666,1.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
45,0.6666666666666666,1.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
46,0.3333333333333333,0.32,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
47,0.3333333333333333,0.08,5ac23cc9-ced8-47bf-9559-9bfc37066056,1
0,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
1,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
2,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
3,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
4,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
5,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
6,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
7,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
8,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
9,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
10,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
11,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
12,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
13,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
14,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
15,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
16,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
17,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
18,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
19,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
20,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
21,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
22,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
23,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
24,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
25,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
26,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
27,0.3333333333333333,0.47368421052631576,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
28,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
29,0.3333333333333333,0.7736842105263158,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
30,0.3333333333333333,0.7736842105263158,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
31,0.3333333333333333,0.7736842105263158,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
32,0.6666666666666666,0.9315789473684211,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
33,0.6666666666666666,0.9315789473684211,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
34,0.3333333333333333,0.7736842105263158,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
35,0.6666666666666666,0.8763157894736842,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
36,1.0,1.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
37,0.6666666666666666,0.22631578947368422,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
38,0.3333333333333333,0.1236842105263158,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
39,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
40,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
41,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
42,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
43,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
44,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
45,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
46,0.0,0.0,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
47,0.3333333333333333,0.05263157894736842,5ac23cc9-ced8-47bf-9559-9bfc37066056,2
0,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
1,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
2,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
3,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
4,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
5,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
6,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
7,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
8,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
9,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
10,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
11,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
12,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
13,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
14,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
15,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
16,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
17,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
18,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
19,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
20,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
21,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
22,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
23,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
24,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
25,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
26,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
27,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
28,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
29,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
30,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
31,0.5,0.6190476190476191,63a032fe-686d-46e1-847e-442283de122f,1
32,1.0,1.0,63a032fe-686d-46e1-847e-442283de122f,1
33,1.0,1.0,63a032fe-686d-46e1-847e-442283de122f,1
34,1.0,1.0,63a032fe-686d-46e1-847e-442283de122f,1
35,0.5,0.6190476190476191,63a032fe-686d-46e1-847e-442283de122f,1
36,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
37,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
38,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
39,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
40,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
41,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
42,0.5,0.09523809523809523,63a032fe-686d-46e1-847e-442283de122f,1
43,0.5,0.09523809523809523,63a032fe-686d-46e1-847e-442283de122f,1
44,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
45,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
46,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
47,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,1
0,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
1,0.3333333333333333,0.3296703296703296,63a032fe-686d-46e1-847e-442283de122f,2
2,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
3,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
4,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
5,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
6,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
7,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
8,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
9,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
10,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
11,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
12,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
13,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
14,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
15,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
16,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
17,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
18,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
19,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
20,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
21,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
22,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
23,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
24,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
25,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
26,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
27,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
28,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
29,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
30,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
31,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
32,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
33,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
34,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
35,0.3333333333333333,0.879120879120879,63a032fe-686d-46e1-847e-442283de122f,2
36,0.3333333333333333,0.879120879120879,63a032fe-686d-46e1-847e-442283de122f,2
37,0.3333333333333333,0.879120879120879,63a032fe-686d-46e1-847e-442283de122f,2
38,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
39,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
40,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
41,0.0,0.0,63a032fe-686d-46e1-847e-442283de122f,2
42,0.3333333333333333,0.21978021978021975,63a032fe-686d-46e1-847e-442283de122f,2
43,0.6666666666666666,0.4945054945054944,63a032fe-686d-46e1-847e-442283de122f,2
44,0.3333333333333333,0.2747252747252747,63a032fe-686d-46e1-847e-442283de122f,2
45,1.0,1.0,63a032fe-686d-46e1-847e-442283de122f,2
